Hour,Day-of-Week,Year,Month,Day,Vehicles
17,2,2023,2,8,32.0
18,2,2023,2,8,31.0
19,2,2023,2,8,32.0
20,2,2023,2,8,31.0
21,2,2023,2,8,31.0
22,2,2023,2,8,30.0
23,2,2023,2,8,28.0
0,3,2023,2,9,24.0
1,3,2023,2,9,21.0
2,3,2023,2,9,19.0
3,3,2023,2,9,16.0
4,3,2023,2,9,12.0
5,3,2023,2,9,13.0
6,3,2023,2,9,12.0
7,3,2023,2,9,15.0
8,3,2023,2,9,17.0
9,3,2023,2,9,27.0
10,3,2023,2,9,28.0
11,3,2023,2,9,30.0
12,3,2023,2,9,31.0
13,3,2023,2,9,27.0
14,3,2023,2,9,30.0
15,3,2023,2,9,31.0
16,3,2023,2,9,30.0
17,3,2023,2,9,28.0
18,3,2023,2,9,28.0
19,3,2023,2,9,30.0
20,3,2023,2,9,29.0
21,3,2023,2,9,29.0
22,3,2023,2,9,28.0
23,3,2023,2,9,25.0
0,4,2023,2,10,24.0
1,4,2023,2,10,20.0
2,4,2023,2,10,17.0
3,4,2023,2,10,15.0
4,4,2023,2,10,12.0
5,4,2023,2,10,13.0
6,4,2023,2,10,12.0
7,4,2023,2,10,15.0
8,4,2023,2,10,15.0
9,4,2023,2,10,29.0
10,4,2023,2,10,44.0
11,4,2023,2,10,43.0
12,4,2023,2,10,41.0
13,4,2023,2,10,33.0
14,4,2023,2,10,36.0
15,4,2023,2,10,35.0
16,4,2023,2,10,33.0
17,4,2023,2,10,31.0
18,4,2023,2,10,28.0
19,4,2023,2,10,29.0
20,4,2023,2,10,30.0
21,4,2023,2,10,30.0
22,4,2023,2,10,30.0
23,4,2023,2,10,29.0
0,5,2023,2,11,22.0
1,5,2023,2,11,19.0
2,5,2023,2,11,18.0
3,5,2023,2,11,15.0
4,5,2023,2,11,12.0
5,5,2023,2,11,11.0
6,5,2023,2,11,11.0
7,5,2023,2,11,12.0
8,5,2023,2,11,13.0
9,5,2023,2,11,16.0
10,5,2023,2,11,20.0
11,5,2023,2,11,20.0
12,5,2023,2,11,19.0
13,5,2023,2,11,20.0
14,5,2023,2,11,18.0
15,5,2023,2,11,18.0
16,5,2023,2,11,18.0
17,5,2023,2,11,19.0
18,5,2023,2,11,18.0
19,5,2023,2,11,22.0
20,5,2023,2,11,21.0
21,5,2023,2,11,22.0
22,5,2023,2,11,22.0
23,5,2023,2,11,21.0
0,6,2023,2,12,20.0
1,6,2023,2,12,20.0
2,6,2023,2,12,16.0
3,6,2023,2,12,11.0
4,6,2023,2,12,10.0
5,6,2023,2,12,10.0
6,6,2023,2,12,12.0
7,6,2023,2,12,12.0
8,6,2023,2,12,12.0
9,6,2023,2,12,16.0
10,6,2023,2,12,18.0
11,6,2023,2,12,20.0
12,6,2023,2,12,19.0
13,6,2023,2,12,19.0
14,6,2023,2,12,18.0
15,6,2023,2,12,17.0
16,6,2023,2,12,18.0
17,6,2023,2,12,19.0
18,6,2023,2,12,18.0
19,6,2023,2,12,23.0
20,6,2023,2,12,22.0
21,6,2023,2,12,23.0
22,6,2023,2,12,24.0
23,6,2023,2,12,22.0
0,0,2023,2,13,22.0
1,0,2023,2,13,19.0
2,0,2023,2,13,15.0
3,0,2023,2,13,14.0
4,0,2023,2,13,13.0
5,0,2023,2,13,13.0
6,0,2023,2,13,12.0
7,0,2023,2,13,15.0
8,0,2023,2,13,17.0
9,0,2023,2,13,29.0
10,0,2023,2,13,39.0
11,0,2023,2,13,40.0
12,0,2023,2,13,39.0
13,0,2023,2,13,31.0
14,0,2023,2,13,34.0
15,0,2023,2,13,33.0
16,0,2023,2,13,30.0
17,0,2023,2,13,32.0
18,0,2023,2,13,32.0
19,0,2023,2,13,32.0
20,0,2023,2,13,32.0
21,0,2023,2,13,32.0
22,0,2023,2,13,30.0
23,0,2023,2,13,27.0
0,1,2023,2,14,24.0
1,1,2023,2,14,20.0
2,1,2023,2,14,20.0
3,1,2023,2,14,17.0
4,1,2023,2,14,13.0
5,1,2023,2,14,13.0
6,1,2023,2,14,13.0
7,1,2023,2,14,15.0
8,1,2023,2,14,18.0
9,1,2023,2,14,25.0
10,1,2023,2,14,32.0
11,1,2023,2,14,33.0
12,1,2023,2,14,34.0
13,1,2023,2,14,28.0
14,1,2023,2,14,30.0
15,1,2023,2,14,30.0
16,1,2023,2,14,27.0
17,1,2023,2,14,27.0
18,1,2023,2,14,28.0
19,1,2023,2,14,29.0
20,1,2023,2,14,29.0
21,1,2023,2,14,28.0
22,1,2023,2,14,27.0
23,1,2023,2,14,27.0
0,2,2023,2,15,25.0
1,2,2023,2,15,21.0
2,2,2023,2,15,20.0
3,2,2023,2,15,19.0
4,2,2023,2,15,18.0
5,2,2023,2,15,16.0
6,2,2023,2,15,16.0
7,2,2023,2,15,18.0
8,2,2023,2,15,19.0
9,2,2023,2,15,28.0
10,2,2023,2,15,41.0
11,2,2023,2,15,39.0
12,2,2023,2,15,38.0
13,2,2023,2,15,34.0
14,2,2023,2,15,34.0
15,2,2023,2,15,34.0
16,2,2023,2,15,34.0
17,2,2023,2,15,32.0
18,2,2023,2,15,34.0
19,2,2023,2,15,33.0
20,2,2023,2,15,33.0
21,2,2023,2,15,33.0
22,2,2023,2,15,32.0
23,2,2023,2,15,30.0
0,3,2023,2,16,24.0
1,3,2023,2,16,20.0
2,3,2023,2,16,19.0
3,3,2023,2,16,19.0
4,3,2023,2,16,17.0
5,3,2023,2,16,16.0
6,3,2023,2,16,16.0
7,3,2023,2,16,18.0
8,3,2023,2,16,19.0
9,3,2023,2,16,22.0
10,3,2023,2,16,30.0
11,3,2023,2,16,31.0
12,3,2023,2,16,32.0
13,3,2023,2,16,32.0
14,3,2023,2,16,32.0
15,3,2023,2,16,33.0
16,3,2023,2,16,32.0
17,3,2023,2,16,30.0
18,3,2023,2,16,32.0
19,3,2023,2,16,33.0
20,3,2023,2,16,32.0
21,3,2023,2,16,32.0
22,3,2023,2,16,30.0
23,3,2023,2,16,29.0
0,4,2023,2,17,24.0
1,4,2023,2,17,21.0
2,4,2023,2,17,19.0
3,4,2023,2,17,19.0
4,4,2023,2,17,17.0
5,4,2023,2,17,16.0
6,4,2023,2,17,16.0
7,4,2023,2,17,18.0
8,4,2023,2,17,19.0
9,4,2023,2,17,25.0
10,4,2023,2,17,42.0
11,4,2023,2,17,40.0
12,4,2023,2,17,37.0
13,4,2023,2,17,34.0
14,4,2023,2,17,34.0
15,4,2023,2,17,35.0
16,4,2023,2,17,35.0
17,4,2023,2,17,32.0
18,4,2023,2,17,34.0
19,4,2023,2,17,35.0
20,4,2023,2,17,34.0
21,4,2023,2,17,35.0
22,4,2023,2,17,32.0
23,4,2023,2,17,31.0
0,5,2023,2,18,23.0
1,5,2023,2,18,22.0
2,5,2023,2,18,20.0
3,5,2023,2,18,18.0
4,5,2023,2,18,15.0
5,5,2023,2,18,15.0
6,5,2023,2,18,14.0
7,5,2023,2,18,14.0
8,5,2023,2,18,14.0
9,5,2023,2,18,17.0
10,5,2023,2,18,23.0
11,5,2023,2,18,22.0
12,5,2023,2,18,21.0
13,5,2023,2,18,22.0
14,5,2023,2,18,22.0
15,5,2023,2,18,21.0
16,5,2023,2,18,22.0
17,5,2023,2,18,20.0
18,5,2023,2,18,22.0
19,5,2023,2,18,27.0
20,5,2023,2,18,26.0
21,5,2023,2,18,24.0
22,5,2023,2,18,24.0
23,5,2023,2,18,26.0
0,6,2023,2,19,23.0
1,6,2023,2,19,23.0
2,6,2023,2,19,17.0
3,6,2023,2,19,13.0
4,6,2023,2,19,13.0
5,6,2023,2,19,13.0
6,6,2023,2,19,12.0
7,6,2023,2,19,14.0
8,6,2023,2,19,15.0
9,6,2023,2,19,17.0
10,6,2023,2,19,22.0
11,6,2023,2,19,23.0
12,6,2023,2,19,22.0
13,6,2023,2,19,22.0
14,6,2023,2,19,22.0
15,6,2023,2,19,21.0
16,6,2023,2,19,22.0
17,6,2023,2,19,21.0
18,6,2023,2,19,23.0
19,6,2023,2,19,27.0
20,6,2023,2,19,27.0
21,6,2023,2,19,22.0
22,6,2023,2,19,24.0
23,6,2023,2,19,27.0
0,0,2023,2,20,25.0
1,0,2023,2,20,23.0
2,0,2023,2,20,22.0
3,0,2023,2,20,22.0
4,0,2023,2,20,18.0
5,0,2023,2,20,16.0
6,0,2023,2,20,17.0
7,0,2023,2,20,18.0
8,0,2023,2,20,21.0
9,0,2023,2,20,29.0
10,0,2023,2,20,40.0
11,0,2023,2,20,40.0
12,0,2023,2,20,40.0
13,0,2023,2,20,35.0
14,0,2023,2,20,36.0
15,0,2023,2,20,36.0
16,0,2023,2,20,36.0
17,0,2023,2,20,34.0
18,0,2023,2,20,35.0
19,0,2023,2,20,36.0
20,0,2023,2,20,36.0
21,0,2023,2,20,34.0
22,0,2023,2,20,34.0
23,0,2023,2,20,31.0
0,1,2023,2,21,28.0
1,1,2023,2,21,26.0
2,1,2023,2,21,25.0
3,1,2023,2,21,22.0
4,1,2023,2,21,17.0
5,1,2023,2,21,16.0
6,1,2023,2,21,17.0
7,1,2023,2,21,18.0
8,1,2023,2,21,21.0
9,1,2023,2,21,25.0
10,1,2023,2,21,32.0
11,1,2023,2,21,33.0
12,1,2023,2,21,33.0
13,1,2023,2,21,30.0
14,1,2023,2,21,32.0
15,1,2023,2,21,33.0
16,1,2023,2,21,32.0
17,1,2023,2,21,32.0
18,1,2023,2,21,33.0
19,1,2023,2,21,34.0
20,1,2023,2,21,32.0
21,1,2023,2,21,31.0
22,1,2023,2,21,32.0
23,1,2023,2,21,29.0
0,2,2023,2,22,28.0
1,2,2023,2,22,25.0
2,2,2023,2,22,23.0
3,2,2023,2,22,19.0
4,2,2023,2,22,15.0
5,2,2023,2,22,14.0
6,2,2023,2,22,15.0
7,2,2023,2,22,17.0
8,2,2023,2,22,20.0
9,2,2023,2,22,29.0
10,2,2023,2,22,36.0
11,2,2023,2,22,37.0
12,2,2023,2,22,37.0
13,2,2023,2,22,32.0
14,2,2023,2,22,33.0
15,2,2023,2,22,34.0
16,2,2023,2,22,33.0
17,2,2023,2,22,32.0
18,2,2023,2,22,33.0
19,2,2023,2,22,35.0
20,2,2023,2,22,33.0
21,2,2023,2,22,31.0
22,2,2023,2,22,32.0
23,2,2023,2,22,29.0
0,3,2023,2,23,28.0
1,3,2023,2,23,27.0
2,3,2023,2,23,23.0
3,3,2023,2,23,19.0
4,3,2023,2,23,15.0
5,3,2023,2,23,14.0
6,3,2023,2,23,15.0
7,3,2023,2,23,16.0
8,3,2023,2,23,20.0
9,3,2023,2,23,24.0
10,3,2023,2,23,28.0
11,3,2023,2,23,30.0
12,3,2023,2,23,34.0
13,3,2023,2,23,30.0
14,3,2023,2,23,33.0
15,3,2023,2,23,33.0
16,3,2023,2,23,32.0
17,3,2023,2,23,31.0
18,3,2023,2,23,33.0
19,3,2023,2,23,36.0
20,3,2023,2,23,33.0
21,3,2023,2,23,32.0
22,3,2023,2,23,32.0
23,3,2023,2,23,29.0
0,4,2023,2,24,27.0
1,4,2023,2,24,27.0
2,4,2023,2,24,21.0
3,4,2023,2,24,18.0
4,4,2023,2,24,15.0
5,4,2023,2,24,13.0
6,4,2023,2,24,14.0
7,4,2023,2,24,16.0
8,4,2023,2,24,19.0
9,4,2023,2,24,27.0
10,4,2023,2,24,39.0
11,4,2023,2,24,39.0
12,4,2023,2,24,39.0
13,4,2023,2,24,32.0
14,4,2023,2,24,34.0
15,4,2023,2,24,34.0
16,4,2023,2,24,33.0
17,4,2023,2,24,31.0
18,4,2023,2,24,32.0
19,4,2023,2,24,34.0
20,4,2023,2,24,32.0
21,4,2023,2,24,32.0
22,4,2023,2,24,30.0
23,4,2023,2,24,27.0
0,5,2023,2,25,27.0
1,5,2023,2,25,27.0
2,5,2023,2,25,22.0
3,5,2023,2,25,16.0
4,5,2023,2,25,16.0
5,5,2023,2,25,15.0
6,5,2023,2,25,13.0
7,5,2023,2,25,14.0
8,5,2023,2,25,15.0
9,5,2023,2,25,17.0
10,5,2023,2,25,22.0
11,5,2023,2,25,23.0
12,5,2023,2,25,22.0
13,5,2023,2,25,20.0
14,5,2023,2,25,20.0
15,5,2023,2,25,19.0
16,5,2023,2,25,20.0
17,5,2023,2,25,20.0
18,5,2023,2,25,21.0
19,5,2023,2,25,24.0
20,5,2023,2,25,23.0
21,5,2023,2,25,23.0
22,5,2023,2,25,24.0
23,5,2023,2,25,25.0
0,6,2023,2,26,23.0
1,6,2023,2,26,22.0
2,6,2023,2,26,18.0
3,6,2023,2,26,14.0
4,6,2023,2,26,14.0
5,6,2023,2,26,12.0
6,6,2023,2,26,11.0
7,6,2023,2,26,13.0
8,6,2023,2,26,13.0
9,6,2023,2,26,17.0
10,6,2023,2,26,18.0
11,6,2023,2,26,23.0
12,6,2023,2,26,23.0
13,6,2023,2,26,20.0
14,6,2023,2,26,20.0
15,6,2023,2,26,18.0
16,6,2023,2,26,19.0
17,6,2023,2,26,19.0
18,6,2023,2,26,22.0
19,6,2023,2,26,23.0
20,6,2023,2,26,22.0
21,6,2023,2,26,23.0
22,6,2023,2,26,24.0
23,6,2023,2,26,26.0
0,0,2023,2,27,24.0
1,0,2023,2,27,22.0
2,0,2023,2,27,19.0
3,0,2023,2,27,18.0
4,0,2023,2,27,14.0
5,0,2023,2,27,14.0
6,0,2023,2,27,15.0
7,0,2023,2,27,17.0
8,0,2023,2,27,19.0
9,0,2023,2,27,32.0
10,0,2023,2,27,43.0
11,0,2023,2,27,42.0
12,0,2023,2,27,41.0
13,0,2023,2,27,36.0
14,0,2023,2,27,38.0
15,0,2023,2,27,36.0
16,0,2023,2,27,35.0
17,0,2023,2,27,34.0
18,0,2023,2,27,33.0
19,0,2023,2,27,37.0
20,0,2023,2,27,37.0
21,0,2023,2,27,35.0
22,0,2023,2,27,36.0
23,0,2023,2,27,35.0
0,1,2023,2,28,28.0
1,1,2023,2,28,26.0
2,1,2023,2,28,21.0
3,1,2023,2,28,20.0
4,1,2023,2,28,16.0
5,1,2023,2,28,15.0
6,1,2023,2,28,16.0
7,1,2023,2,28,17.0
8,1,2023,2,28,19.0
9,1,2023,2,28,29.0
10,1,2023,2,28,40.0
11,1,2023,2,28,39.0
12,1,2023,2,28,40.0
13,1,2023,2,28,35.0
14,1,2023,2,28,36.0
15,1,2023,2,28,35.0
16,1,2023,2,28,34.0
17,1,2023,2,28,34.0
18,1,2023,2,28,34.0
19,1,2023,2,28,37.0
20,1,2023,2,28,37.0
21,1,2023,2,28,36.0
22,1,2023,2,28,36.0
23,1,2023,2,28,34.0
0,2,2023,3,1,38.0
1,2,2023,3,1,32.0
2,2,2023,3,1,30.0
3,2,2023,3,1,26.0
4,2,2023,3,1,24.0
5,2,2023,3,1,24.0
6,2,2023,3,1,24.0
7,2,2023,3,1,23.0
8,2,2023,3,1,23.0
9,2,2023,3,1,25.0
10,2,2023,3,1,35.0
11,2,2023,3,1,45.0
12,2,2023,3,1,43.0
13,2,2023,3,1,38.0
14,2,2023,3,1,39.0
15,2,2023,3,1,38.0
16,2,2023,3,1,36.0
17,2,2023,3,1,37.0
18,2,2023,3,1,37.0
19,2,2023,3,1,40.0
20,2,2023,3,1,38.0
21,2,2023,3,1,38.0
22,2,2023,3,1,40.0
23,2,2023,3,1,35.0
0,3,2023,3,2,34.0
1,3,2023,3,2,31.0
2,3,2023,3,2,25.0
3,3,2023,3,2,23.0
4,3,2023,3,2,18.0
5,3,2023,3,2,18.0
6,3,2023,3,2,17.0
7,3,2023,3,2,21.0
8,3,2023,3,2,20.0
9,3,2023,3,2,25.0
10,3,2023,3,2,32.0
11,3,2023,3,2,36.0
12,3,2023,3,2,38.0
13,3,2023,3,2,34.0
14,3,2023,3,2,37.0
15,3,2023,3,2,36.0
16,3,2023,3,2,36.0
17,3,2023,3,2,36.0
18,3,2023,3,2,37.0
19,3,2023,3,2,37.0
20,3,2023,3,2,35.0
21,3,2023,3,2,35.0
22,3,2023,3,2,34.0
23,3,2023,3,2,32.0
0,4,2023,3,3,34.0
1,4,2023,3,3,31.0
2,4,2023,3,3,24.0
3,4,2023,3,3,21.0
4,4,2023,3,3,18.0
5,4,2023,3,3,18.0
6,4,2023,3,3,16.0
7,4,2023,3,3,18.0
8,4,2023,3,3,20.0
9,4,2023,3,3,25.0
10,4,2023,3,3,31.0
11,4,2023,3,3,35.0
12,4,2023,3,3,38.0
13,4,2023,3,3,36.0
14,4,2023,3,3,36.0
15,4,2023,3,3,35.0
16,4,2023,3,3,34.0
17,4,2023,3,3,32.0
18,4,2023,3,3,35.0
19,4,2023,3,3,37.0
20,4,2023,3,3,34.0
21,4,2023,3,3,34.0
22,4,2023,3,3,32.0
23,4,2023,3,3,32.0
0,5,2023,3,4,31.0
1,5,2023,3,4,27.0
2,5,2023,3,4,22.0
3,5,2023,3,4,21.0
4,5,2023,3,4,17.0
5,5,2023,3,4,15.0
6,5,2023,3,4,15.0
7,5,2023,3,4,18.0
8,5,2023,3,4,18.0
9,5,2023,3,4,20.0
10,5,2023,3,4,26.0
11,5,2023,3,4,24.0
12,5,2023,3,4,26.0
13,5,2023,3,4,24.0
14,5,2023,3,4,22.0
15,5,2023,3,4,23.0
16,5,2023,3,4,24.0
17,5,2023,3,4,25.0
18,5,2023,3,4,32.0
19,5,2023,3,4,35.0
20,5,2023,3,4,33.0
21,5,2023,3,4,30.0
22,5,2023,3,4,29.0
23,5,2023,3,4,27.0
0,6,2023,3,5,26.0
1,6,2023,3,5,24.0
2,6,2023,3,5,18.0
3,6,2023,3,5,17.0
4,6,2023,3,5,15.0
5,6,2023,3,5,13.0
6,6,2023,3,5,14.0
7,6,2023,3,5,18.0
8,6,2023,3,5,18.0
9,6,2023,3,5,20.0
10,6,2023,3,5,22.0
11,6,2023,3,5,22.0
12,6,2023,3,5,24.0
13,6,2023,3,5,27.0
14,6,2023,3,5,24.0
15,6,2023,3,5,25.0
16,6,2023,3,5,24.0
17,6,2023,3,5,24.0
18,6,2023,3,5,30.0
19,6,2023,3,5,32.0
20,6,2023,3,5,31.0
21,6,2023,3,5,28.0
22,6,2023,3,5,29.0
23,6,2023,3,5,28.0
0,0,2023,3,6,27.0
1,0,2023,3,6,24.0
2,0,2023,3,6,23.0
3,0,2023,3,6,18.0
4,0,2023,3,6,17.0
5,0,2023,3,6,15.0
6,0,2023,3,6,14.0
7,0,2023,3,6,15.0
8,0,2023,3,6,20.0
9,0,2023,3,6,25.0
10,0,2023,3,6,38.0
11,0,2023,3,6,39.0
12,0,2023,3,6,39.0
13,0,2023,3,6,35.0
14,0,2023,3,6,36.0
15,0,2023,3,6,37.0
16,0,2023,3,6,34.0
17,0,2023,3,6,34.0
18,0,2023,3,6,36.0
19,0,2023,3,6,41.0
20,0,2023,3,6,40.0
21,0,2023,3,6,36.0
22,0,2023,3,6,34.0
23,0,2023,3,6,32.0
0,1,2023,3,7,33.0
1,1,2023,3,7,37.0
2,1,2023,3,7,27.0
3,1,2023,3,7,24.0
4,1,2023,3,7,20.0
5,1,2023,3,7,18.0
6,1,2023,3,7,20.0
7,1,2023,3,7,18.0
8,1,2023,3,7,21.0
9,1,2023,3,7,25.0
10,1,2023,3,7,38.0
11,1,2023,3,7,39.0
12,1,2023,3,7,39.0
13,1,2023,3,7,36.0
14,1,2023,3,7,38.0
15,1,2023,3,7,39.0
16,1,2023,3,7,34.0
17,1,2023,3,7,34.0
18,1,2023,3,7,36.0
19,1,2023,3,7,40.0
20,1,2023,3,7,38.0
21,1,2023,3,7,36.0
22,1,2023,3,7,33.0
23,1,2023,3,7,29.0
0,2,2023,3,8,33.0
1,2,2023,3,8,36.0
2,2,2023,3,8,26.0
3,2,2023,3,8,25.0
4,2,2023,3,8,20.0
5,2,2023,3,8,18.0
6,2,2023,3,8,19.0
7,2,2023,3,8,19.0
8,2,2023,3,8,21.0
9,2,2023,3,8,27.0
10,2,2023,3,8,32.0
11,2,2023,3,8,44.0
12,2,2023,3,8,42.0
13,2,2023,3,8,38.0
14,2,2023,3,8,38.0
15,2,2023,3,8,38.0
16,2,2023,3,8,35.0
17,2,2023,3,8,35.0
18,2,2023,3,8,34.0
19,2,2023,3,8,40.0
20,2,2023,3,8,39.0
21,2,2023,3,8,37.0
22,2,2023,3,8,37.0
23,2,2023,3,8,36.0
0,3,2023,3,9,34.0
1,3,2023,3,9,36.0
2,3,2023,3,9,28.0
3,3,2023,3,9,25.0
4,3,2023,3,9,22.0
5,3,2023,3,9,21.0
6,3,2023,3,9,21.0
7,3,2023,3,9,21.0
8,3,2023,3,9,21.0
9,3,2023,3,9,29.0
10,3,2023,3,9,33.0
11,3,2023,3,9,34.0
12,3,2023,3,9,36.0
13,3,2023,3,9,32.0
14,3,2023,3,9,34.0
15,3,2023,3,9,35.0
16,3,2023,3,9,35.0
17,3,2023,3,9,34.0
18,3,2023,3,9,35.0
19,3,2023,3,9,37.0
20,3,2023,3,9,38.0
21,3,2023,3,9,39.0
22,3,2023,3,9,37.0
23,3,2023,3,9,34.0
0,4,2023,3,10,33.0
1,4,2023,3,10,35.0
2,4,2023,3,10,28.0
3,4,2023,3,10,22.0
4,4,2023,3,10,22.0
5,4,2023,3,10,20.0
6,4,2023,3,10,17.0
7,4,2023,3,10,20.0
8,4,2023,3,10,22.0
9,4,2023,3,10,28.0
10,4,2023,3,10,31.0
11,4,2023,3,10,35.0
12,4,2023,3,10,35.0
13,4,2023,3,10,33.0
14,4,2023,3,10,34.0
15,4,2023,3,10,34.0
16,4,2023,3,10,34.0
17,4,2023,3,10,33.0
18,4,2023,3,10,34.0
19,4,2023,3,10,34.0
20,4,2023,3,10,34.0
21,4,2023,3,10,35.0
22,4,2023,3,10,34.0
23,4,2023,3,10,30.0
0,5,2023,3,11,29.0
1,5,2023,3,11,26.0
2,5,2023,3,11,23.0
3,5,2023,3,11,19.0
4,5,2023,3,11,17.0
5,5,2023,3,11,14.0
6,5,2023,3,11,13.0
7,5,2023,3,11,16.0
8,5,2023,3,11,16.0
9,5,2023,3,11,19.0
10,5,2023,3,11,24.0
11,5,2023,3,11,24.0
12,5,2023,3,11,24.0
13,5,2023,3,11,24.0
14,5,2023,3,11,23.0
15,5,2023,3,11,23.0
16,5,2023,3,11,23.0
17,5,2023,3,11,23.0
18,5,2023,3,11,27.0
19,5,2023,3,11,31.0
20,5,2023,3,11,30.0
21,5,2023,3,11,29.0
22,5,2023,3,11,29.0
23,5,2023,3,11,29.0
0,6,2023,3,12,27.0
1,6,2023,3,12,21.0
2,6,2023,3,12,19.0
3,6,2023,3,12,16.0
4,6,2023,3,12,16.0
5,6,2023,3,12,14.0
6,6,2023,3,12,15.0
7,6,2023,3,12,15.0
8,6,2023,3,12,16.0
9,6,2023,3,12,19.0
10,6,2023,3,12,21.0
11,6,2023,3,12,22.0
12,6,2023,3,12,23.0
13,6,2023,3,12,26.0
14,6,2023,3,12,24.0
15,6,2023,3,12,24.0
16,6,2023,3,12,24.0
17,6,2023,3,12,22.0
18,6,2023,3,12,27.0
19,6,2023,3,12,31.0
20,6,2023,3,12,29.0
21,6,2023,3,12,28.0
22,6,2023,3,12,29.0
23,6,2023,3,12,29.0
0,0,2023,3,13,27.0
1,0,2023,3,13,23.0
2,0,2023,3,13,21.0
3,0,2023,3,13,18.0
4,0,2023,3,13,17.0
5,0,2023,3,13,16.0
6,0,2023,3,13,15.0
7,0,2023,3,13,17.0
8,0,2023,3,13,22.0
9,0,2023,3,13,31.0
10,0,2023,3,13,46.0
11,0,2023,3,13,47.0
12,0,2023,3,13,45.0
13,0,2023,3,13,42.0
14,0,2023,3,13,43.0
15,0,2023,3,13,42.0
16,0,2023,3,13,40.0
17,0,2023,3,13,37.0
18,0,2023,3,13,38.0
19,0,2023,3,13,40.0
20,0,2023,3,13,40.0
21,0,2023,3,13,39.0
22,0,2023,3,13,38.0
23,0,2023,3,13,36.0
0,1,2023,3,14,34.0
1,1,2023,3,14,33.0
2,1,2023,3,14,25.0
3,1,2023,3,14,23.0
4,1,2023,3,14,19.0
5,1,2023,3,14,17.0
6,1,2023,3,14,17.0
7,1,2023,3,14,20.0
8,1,2023,3,14,23.0
9,1,2023,3,14,27.0
10,1,2023,3,14,42.0
11,1,2023,3,14,43.0
12,1,2023,3,14,42.0
13,1,2023,3,14,39.0
14,1,2023,3,14,40.0
15,1,2023,3,14,40.0
16,1,2023,3,14,39.0
17,1,2023,3,14,37.0
18,1,2023,3,14,37.0
19,1,2023,3,14,40.0
20,1,2023,3,14,38.0
21,1,2023,3,14,37.0
22,1,2023,3,14,35.0
23,1,2023,3,14,35.0
0,2,2023,3,15,33.0
1,2,2023,3,15,30.0
2,2,2023,3,15,25.0
3,2,2023,3,15,23.0
4,2,2023,3,15,19.0
5,2,2023,3,15,18.0
6,2,2023,3,15,18.0
7,2,2023,3,15,20.0
8,2,2023,3,15,22.0
9,2,2023,3,15,28.0
10,2,2023,3,15,41.0
11,2,2023,3,15,51.0
12,2,2023,3,15,46.0
13,2,2023,3,15,40.0
14,2,2023,3,15,41.0
15,2,2023,3,15,41.0
16,2,2023,3,15,39.0
17,2,2023,3,15,38.0
18,2,2023,3,15,39.0
19,2,2023,3,15,42.0
20,2,2023,3,15,42.0
21,2,2023,3,15,39.0
22,2,2023,3,15,38.0
23,2,2023,3,15,37.0
0,3,2023,3,16,32.0
1,3,2023,3,16,32.0
2,3,2023,3,16,27.0
3,3,2023,3,16,23.0
4,3,2023,3,16,21.0
5,3,2023,3,16,21.0
6,3,2023,3,16,21.0
7,3,2023,3,16,21.0
8,3,2023,3,16,23.0
9,3,2023,3,16,28.0
10,3,2023,3,16,37.0
11,3,2023,3,16,39.0
12,3,2023,3,16,39.0
13,3,2023,3,16,39.0
14,3,2023,3,16,41.0
15,3,2023,3,16,39.0
16,3,2023,3,16,39.0
17,3,2023,3,16,37.0
18,3,2023,3,16,40.0
19,3,2023,3,16,43.0
20,3,2023,3,16,42.0
21,3,2023,3,16,41.0
22,3,2023,3,16,39.0
23,3,2023,3,16,34.0
0,4,2023,3,17,33.0
1,4,2023,3,17,32.0
2,4,2023,3,17,26.0
3,4,2023,3,17,22.0
4,4,2023,3,17,20.0
5,4,2023,3,17,19.0
6,4,2023,3,17,19.0
7,4,2023,3,17,20.0
8,4,2023,3,17,23.0
9,4,2023,3,17,26.0
10,4,2023,3,17,37.0
11,4,2023,3,17,41.0
12,4,2023,3,17,41.0
13,4,2023,3,17,38.0
14,4,2023,3,17,40.0
15,4,2023,3,17,38.0
16,4,2023,3,17,36.0
17,4,2023,3,17,35.0
18,4,2023,3,17,37.0
19,4,2023,3,17,41.0
20,4,2023,3,17,39.0
21,4,2023,3,17,37.0
22,4,2023,3,17,35.0
23,4,2023,3,17,32.0
0,5,2023,3,18,33.0
1,5,2023,3,18,27.0
2,5,2023,3,18,24.0
3,5,2023,3,18,22.0
4,5,2023,3,18,17.0
5,5,2023,3,18,16.0
6,5,2023,3,18,15.0
7,5,2023,3,18,16.0
8,5,2023,3,18,18.0
9,5,2023,3,18,19.0
10,5,2023,3,18,27.0
11,5,2023,3,18,28.0
12,5,2023,3,18,28.0
13,5,2023,3,18,25.0
14,5,2023,3,18,26.0
15,5,2023,3,18,26.0
16,5,2023,3,18,26.0
17,5,2023,3,18,26.0
18,5,2023,3,18,24.0
19,5,2023,3,18,28.0
20,5,2023,3,18,27.0
21,5,2023,3,18,26.0
22,5,2023,3,18,26.0
23,5,2023,3,18,25.0
0,6,2023,3,19,27.0
1,6,2023,3,19,23.0
2,6,2023,3,19,19.0
3,6,2023,3,19,18.0
4,6,2023,3,19,17.0
5,6,2023,3,19,16.0
6,6,2023,3,19,16.0
7,6,2023,3,19,15.0
8,6,2023,3,19,17.0
9,6,2023,3,19,19.0
10,6,2023,3,19,23.0
11,6,2023,3,19,25.0
